portal_index,season,player_name,normalized_player_name,origin,destination,destination_team_id,destination_team_name,destination_match_status,position,portal_position_group,position_semantics,transfer_date,cutoff_status,in_model_relevant_population,defensive_candidate,identity_join_method,identity_status,experience_status,impact_status,prior_position,prior_position_group,prior_player_id,prior_team_games,prior_defensive_games,prior_defensive_experience,prior_defensive_impact,prior_stats
6420,2023,Darrell Harding,darrell harding,Duke,Buffalo,2084,Buffalo,exact_normalized_name,WR,,non_defensive,2022-11-29,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6421,2023,Matt Jones,matt jones,Ole Miss,Ole Miss,145,Ole Miss,exact_normalized_name,RB,,non_defensive,2023-04-28,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6422,2023,Charles Campbell,charles campbell,Indiana,Tennessee,2633,Tennessee,exact_normalized_name,K,,non_defensive,2022-11-28,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6423,2023,Aaron Jackson,aaron jackson,Eastern Michigan,Robert Morris,,,not_in_fbs,QB,,non_defensive,2023-01-03,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
6424,2023,Tyas Martin,tyas martin,Colorado,Jackson State,,,not_in_fbs,DL,dl_edge,defensive,2023-04-17,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
6425,2023,RaRa Thomas,rara thomas,Mississippi State,Georgia,61,Georgia,exact_normalized_name,WR,,non_defensive,2022-12-05,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6426,2023,RJ Moten,rj moten,Michigan,Florida,57,Florida,exact_normalized_name,S,db,defensive,2023-04-24,on_or_before_cutoff,True,True,normalized_name_source_team,position_mismatch,position_mismatch,position_mismatch,LB,lb,4429147,14,11,0.7857142857142857,0.9959768803153776,"{""fumble_recoveries"": 0.0, ""interceptions"": 1.0, ""passes_defended"": 1.0, ""qb_hurries"": 2.0, ""sacks"": 2.0, ""solo_tackles"": 20.0, ""tackles"": 30.0, ""tackles_for_loss"": 2.0}"
6427,2023,Da'Shawn Brown,dashawn brown,App State,Alabama A&M,,,not_in_fbs,WR,,non_defensive,2022-08-09,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
6428,2023,Braylen Ingraham,braylen ingraham,Alabama,Syracuse,183,Syracuse,exact_normalized_name,DL,dl_edge,defensive,2022-09-22,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
6429,2023,Tyler Knaak,tyler knaak,Utah,Nebraska,158,Nebraska,exact_normalized_name,OT,,non_defensive,2023-04-27,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6430,2023,Luke Elzinga,luke elzinga,Central Michigan,Oklahoma,201,Oklahoma,exact_normalized_name,P,,non_defensive,2022-12-05,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6431,2023,Paul Tyson,paul tyson,Arizona State,Clemson,228,Clemson,exact_normalized_name,QB,,non_defensive,2022-11-28,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6432,2023,Brandon Mack,brandon mack,Ole Miss,Houston,248,Houston,exact_normalized_name,EDGE,dl_edge,defensive,2022-12-05,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
6433,2023,Jermaine Wiggins Jr,jermaine wiggins jr,Arizona,Massachusetts,113,Massachusetts,exact_normalized_name,ATH,,unknown,2022-12-06,on_or_before_cutoff,True,False,none,unknown_position,unknown_position,unknown_position,,,,,,,,{}
6434,2023,Jacob Orlando,jacob orlando,Massachusetts,Buffalo,2084,Buffalo,exact_normalized_name,TE,,non_defensive,2022-11-30,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6435,2023,Alex Raynor,alex raynor,Georgia Southern,Kentucky,96,Kentucky,exact_normalized_name,K,,non_defensive,2023-01-07,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6436,2023,Jackson Paradis,jackson paradis,Buffalo,Massachusetts,113,Massachusetts,exact_normalized_name,RB,,non_defensive,2023-01-09,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6437,2023,Jonathan Kim,jonathan kim,North Carolina,Michigan State,127,Michigan State,exact_normalized_name,K,,non_defensive,2022-11-28,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6438,2023,Jaelon Travis,jaelon travis,Kansas State,Incarnate Word,,,not_in_fbs,WR,,non_defensive,2021-11-30,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
6439,2023,Darius Bush,darius bush,UConn,Georgia State,2247,Georgia State,exact_normalized_name,WR,,non_defensive,2022-12-05,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6440,2023,Jack Stone,jack stone,Michigan State,Baylor,239,Baylor,exact_normalized_name,K,,non_defensive,2022-12-05,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6441,2023,Cammon Cooper,cammon cooper,Hawai'i,SE Louisiana,,,not_in_fbs,QB,,non_defensive,2022-12-01,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
6442,2023,Michael Mason,michael mason,Wofford,Coastal Carolina,324,Coastal Carolina,exact_normalized_name,DL,dl_edge,defensive,2022-11-29,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
6443,2023,Craig Williams,craig williams,Baylor,Louisiana Tech,2348,Louisiana Tech,exact_normalized_name,RB,,non_defensive,2023-01-14,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6444,2023,CJ Baskerville,cj baskerville,San Diego State,Texas Tech,2641,Texas Tech,exact_normalized_name,S,db,defensive,2022-12-07,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,4600405,13,7,0.5384615384615384,0.5715689806407367,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 3.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 20.0, ""tackles"": 36.0, ""tackles_for_loss"": 1.5}"
6445,2023,Adama Fall,adama fall,Arizona,,,,missing_name,S,db,defensive,2022-12-07,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
6446,2023,Kannon Katzer,kannon katzer,Washington State,,,,missing_name,RB,,non_defensive,2022-10-20,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
6447,2023,Griffin Scroggs,griffin scroggs,Georgia,App State,2026,App State,exact_normalized_name,IOL,,non_defensive,2023-04-19,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6448,2023,Emory Jones,emory jones,Arizona State,Cincinnati,2132,Cincinnati,exact_normalized_name,QB,,non_defensive,2022-12-13,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6449,2023,Trevonte Sylvester,trevonte sylvester,Houston,Louisville,97,Louisville,exact_normalized_name,OT,,non_defensive,2023-03-11,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6450,2023,Nick Gargiulo,nick gargiulo,Yale,South Carolina,2579,South Carolina,exact_normalized_name,OT,,non_defensive,2022-11-22,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6451,2023,Aeneas DiCosmo,aeneas dicosmo,Stanford,Vanderbilt,238,Vanderbilt,exact_normalized_name,LB,lb,defensive,2022-12-05,on_or_before_cutoff,True,True,normalized_name_source_team,position_mismatch,position_mismatch,position_mismatch,DL,dl_edge,4427070,12,11,0.9166666666666666,0.9294943043789677,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 1.0, ""qb_hurries"": 2.0, ""sacks"": 1.5, ""solo_tackles"": 13.0, ""tackles"": 26.0, ""tackles_for_loss"": 2.5}"
6452,2023,Alex Harkey,alex harkey,Colorado,Texas State,326,Texas State,exact_normalized_name,OT,,non_defensive,2023-04-24,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6453,2023,Freddie Brock,freddie brock,Maine,Georgia State,2247,Georgia State,exact_normalized_name,RB,,non_defensive,2023-04-15,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6454,2023,Jerry Roberts,jerry roberts,Arizona,Massachusetts,113,Massachusetts,exact_normalized_name,LB,lb,defensive,2023-01-09,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
6455,2023,Mark Vassett,mark vassett,Louisville,Colorado,38,Colorado,exact_normalized_name,P,,non_defensive,2022-12-20,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6456,2023,Jerrod Cameron,jerrod cameron,Coastal Carolina,Massachusetts,113,Massachusetts,exact_normalized_name,CB,db,defensive,2023-04-26,on_or_before_cutoff,True,True,normalized_name_source_team,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,CB,db,4799988,1,0,0.0,0.0,{}
6457,2023,Brandon MacKinnon,brandon mackinnon,Northern Illinois,Massachusetts,113,Massachusetts,exact_normalized_name,OT,,non_defensive,2022-12-13,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6458,2023,Wendell Davis,wendell davis,Northwestern,Arkansas State,2032,Arkansas State,exact_normalized_name,LB,lb,defensive,2022-12-01,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
6459,2023,Ron Carr,ron carr,Duke,Illinois State,,,not_in_fbs,OT,,non_defensive,2023-01-06,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
6460,2023,Deandrae McCray,deandrae mccray,Austin Peay,Texas Tech,2641,Texas Tech,exact_normalized_name,WR,,non_defensive,2022-11-30,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6461,2023,Carter Brown,carter brown,Arizona State,Cincinnati,2132,Cincinnati,exact_normalized_name,K,,non_defensive,2023-01-06,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6462,2023,Tavian Coleman,tavian coleman,Utah State,Texas State,326,Texas State,exact_normalized_name,DL,dl_edge,defensive,2022-12-30,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DT,dl_edge,5082626,13,9,0.6923076923076923,0.7198219733905489,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 1.0, ""sacks"": 1.0, ""solo_tackles"": 10.0, ""tackles"": 22.0, ""tackles_for_loss"": 3.5}"
6463,2023,Gunnar Smith,gunnar smith,South Florida,UCF,2116,UCF,exact_normalized_name,QB,,non_defensive,2023-04-18,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6464,2023,Alan Bowman,alan bowman,Michigan,Oklahoma State,197,Oklahoma State,exact_normalized_name,QB,,non_defensive,2022-12-18,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6465,2023,Reed Buys,reed buys,Mississippi State,South Alabama,6,South Alabama,exact_normalized_name,IOL,,non_defensive,2022-12-01,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6466,2023,Michael Hayes,michael hayes,Georgia State,West Virginia,277,West Virginia,exact_normalized_name,K,,non_defensive,2022-12-29,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6467,2023,Spencer Shrader,spencer shrader,South Florida,Notre Dame,87,Notre Dame,exact_normalized_name,K,,non_defensive,2022-12-02,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6468,2023,Trevor Timmons,trevor timmons,Charlotte,Georgia State,2247,Georgia State,exact_normalized_name,IOL,,non_defensive,2023-04-17,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6469,2023,Armani Diamond,armani diamond,Auburn,UAB,5,UAB,exact_normalized_name,CB,db,defensive,2022-10-26,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
6470,2023,Kaleb Smith,kaleb smith,Virginia Tech,Notre Dame,87,Notre Dame,exact_normalized_name,WR,,non_defensive,2022-12-05,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6471,2023,Edward Czaplicki,edward czaplicki,Arizona State,USC,30,USC,exact_normalized_name,P,,non_defensive,2022-12-07,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6472,2023,Jackson Anderson,jackson anderson,Colorado,UTSA,2636,UTSA,exact_normalized_name,IOL,,non_defensive,2023-04-24,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6473,2023,Ryan Beckman,ryan beckman,Akron,East Carolina,151,East Carolina,exact_normalized_name,IOL,,non_defensive,2023-01-12,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6474,2023,Riley Thompson,riley thompson,Florida Atlantic,Penn State,213,Penn State,exact_normalized_name,P,,non_defensive,2022-12-13,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6475,2023,Blake Glessner,blake glessner,Montana State,UCLA,26,UCLA,exact_normalized_name,K,,non_defensive,2022-12-31,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6476,2023,Taisun Phommachanh,taisun phommachanh,Georgia Tech,Massachusetts,113,Massachusetts,exact_normalized_name,QB,,non_defensive,2022-12-08,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
6477,2023,Donell Harris,donell harris,Texas A&M,UL Monroe,2433,UL Monroe,exact_normalized_name,EDGE,dl_edge,defensive,2022-12-05,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
6478,2023,Nonte Davis,nonte davis,UT Martin,Western Kentucky,98,Western Kentucky,exact_normalized_name,WDE,,unknown,2022-12-04,on_or_before_cutoff,True,False,none,unknown_position,unknown_position,unknown_position,,,,,,,,{}
6479,2023,Keeyon Stewart,keeyon stewart,TCU,Arkansas,8,Arkansas,exact_normalized_name,CB,db,defensive,2023-01-16,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,4428586,15,7,0.4666666666666667,0.31996055911540355,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 3.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 12.0, ""tackles"": 13.0, ""tackles_for_loss"": 0.0}"
