season,field,raw_name,normalized_name,team_id,canonical_name,match_method,record_count
2025,origin,Indianapolis,indianapolis,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Iowa,iowa,2294,Iowa,exact_normalized_name,22
2025,origin,Iowa State,iowa state,66,Iowa State,exact_normalized_name,17
2025,origin,Jackson State,jackson state,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Jacksonville State,jacksonville state,55,Jacksonville State,exact_normalized_name,27
2025,origin,James Madison,james madison,256,James Madison,exact_normalized_name,26
2025,origin,Johnson C. Smith,johnson c smith,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Kansas,kansas,2305,Kansas,exact_normalized_name,17
2025,origin,Kansas State,kansas state,2306,Kansas State,exact_normalized_name,26
2025,origin,Keiser (Fl),keiser fl,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Kennesaw State,kennesaw state,338,Kennesaw State,exact_normalized_name,23
2025,origin,Kent State,kent state,2309,Kent State,exact_normalized_name,30
2025,origin,Kentucky,kentucky,96,Kentucky,exact_normalized_name,30
2025,origin,Kentucky Wesleyan,kentucky wesleyan,,,not_in_fbs_population_or_unrecognized,1
2025,origin,King's College,king s college,,,not_in_fbs_population_or_unrecognized,1
2025,origin,LIU Post,liu post,,,not_in_fbs_population_or_unrecognized,5
2025,origin,LSU,lsu,99,LSU,exact_normalized_name,23
2025,origin,Lafayette,lafayette,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Lamar,lamar,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Lenoir Rhyne,lenoir rhyne,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Liberty,liberty,2335,Liberty,exact_normalized_name,28
2025,origin,Limestone,limestone,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Limestone University,limestone university,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Lindenwood,lindenwood,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Louisiana,louisiana,309,Louisiana,exact_normalized_name,12
2025,origin,Louisiana Tech,louisiana tech,2348,Louisiana Tech,exact_normalized_name,33
2025,origin,Louisville,louisville,97,Louisville,exact_normalized_name,30
2025,origin,Maine,maine,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Manitoba,manitoba,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Marian (IN),marian in,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Marshall,marshall,276,Marshall,exact_normalized_name,56
2025,origin,Mary Hardin Baylor,mary hardin baylor,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Maryland,maryland,120,Maryland,exact_normalized_name,31
2025,origin,Massachusetts,massachusetts,113,Massachusetts,exact_normalized_name,27
2025,origin,McKendree,mckendree,,,not_in_fbs_population_or_unrecognized,1
2025,origin,McNeese,mcneese,,,not_in_fbs_population_or_unrecognized,9
2025,origin,Memphis,memphis,235,Memphis,exact_normalized_name,32
2025,origin,Mercer,mercer,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Mercyhurst College,mercyhurst college,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Merrimack,merrimack,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Miami,miami,2390,Miami,exact_normalized_name,20
2025,origin,Miami (OH),miami oh,193,Miami (OH),exact_normalized_name,12
2025,origin,Michigan,michigan,130,Michigan,exact_normalized_name,30
2025,origin,Michigan State,michigan state,127,Michigan State,exact_normalized_name,23
2025,origin,Middle Tennessee,middle tennessee,2393,Middle Tennessee,exact_normalized_name,31
2025,origin,Miles,miles,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Millersville,millersville,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Minnesota,minnesota,135,Minnesota,exact_normalized_name,20
2025,origin,Mississippi College,mississippi college,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Mississippi State,mississippi state,344,Mississippi State,exact_normalized_name,35
2025,origin,Mississippi Valley State,mississippi valley state,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Missouri,missouri,142,Missouri,exact_normalized_name,24
2025,origin,Missouri State,missouri state,2623,Missouri State,exact_normalized_name,12
2025,origin,Monmouth,monmouth,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Montana,montana,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Montana State,montana state,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Morehead State,morehead state,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Morgan State,morgan state,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Murray State,murray state,,,not_in_fbs_population_or_unrecognized,5
2025,origin,NC State,nc state,152,NC State,exact_normalized_name,19
2025,origin,Navy,navy,2426,Navy,exact_normalized_name,5
2025,origin,Nebraska,nebraska,158,Nebraska,exact_normalized_name,40
2025,origin,Nebraska Kearney,nebraska kearney,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Nevada,nevada,2440,Nevada,exact_normalized_name,31
2025,origin,New Hampshire,new hampshire,,,not_in_fbs_population_or_unrecognized,3
2025,origin,New Haven,new haven,,,not_in_fbs_population_or_unrecognized,1
2025,origin,New Mexico,new mexico,167,New Mexico,exact_normalized_name,36
2025,origin,New Mexico State,new mexico state,166,New Mexico State,exact_normalized_name,33
2025,origin,Newberry,newberry,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Nicholls,nicholls,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Norfolk State,norfolk state,,,not_in_fbs_population_or_unrecognized,5
2025,origin,North Alabama,north alabama,,,not_in_fbs_population_or_unrecognized,8
2025,origin,North Carolina,north carolina,153,North Carolina,exact_normalized_name,55
2025,origin,North Carolina A&T,north carolina aandt,,,not_in_fbs_population_or_unrecognized,10
2025,origin,North Carolina Central,north carolina central,,,not_in_fbs_population_or_unrecognized,3
2025,origin,North Dakota State,north dakota state,,,not_in_fbs_population_or_unrecognized,5
2025,origin,North Texas,north texas,249,North Texas,exact_normalized_name,49
2025,origin,Northern Arizona,northern arizona,,,not_in_fbs_population_or_unrecognized,7
2025,origin,Northern Colorado,northern colorado,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Northern Illinois,northern illinois,2459,Northern Illinois,exact_normalized_name,26
2025,origin,Northern Iowa,northern iowa,,,not_in_fbs_population_or_unrecognized,6
2025,origin,Northern Michigan,northern michigan,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Northwest Missouri State,northwest missouri state,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Northwestern,northwestern,77,Northwestern,exact_normalized_name,12
2025,origin,Northwestern State,northwestern state,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Notre Dame,notre dame,87,Notre Dame,exact_normalized_name,14
2025,origin,Ohio,ohio,195,Ohio,exact_normalized_name,16
2025,origin,Ohio Dominican,ohio dominican,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Ohio State,ohio state,194,Ohio State,exact_normalized_name,15
2025,origin,Oklahoma,oklahoma,201,Oklahoma,exact_normalized_name,34
2025,origin,Oklahoma Baptist,oklahoma baptist,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Oklahoma State,oklahoma state,197,Oklahoma State,exact_normalized_name,31
2025,origin,Old Dominion,old dominion,295,Old Dominion,exact_normalized_name,32
2025,origin,Ole Miss,ole miss,145,Ole Miss,exact_normalized_name,30
2025,origin,Oregon,oregon,2483,Oregon,exact_normalized_name,14
2025,origin,Oregon State,oregon state,204,Oregon State,exact_normalized_name,15
2025,origin,Ouachita Baptist,ouachita baptist,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Penn State,penn state,213,Penn State,exact_normalized_name,16
2025,origin,Pennsylvania,pennsylvania,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Pittsburg State,pittsburg state,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Pittsburgh,pittsburgh,221,Pittsburgh,exact_normalized_name,26
2025,origin,Portland State,portland state,,,not_in_fbs_population_or_unrecognized,6
2025,origin,Prairie View A&M,prairie view aandm,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Presbyterian,presbyterian,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Princeton,princeton,,,not_in_fbs_population_or_unrecognized,7
2025,origin,Purdue,purdue,2509,Purdue,exact_normalized_name,56
2025,origin,Rhode Island,rhode island,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Rice,rice,242,Rice,exact_normalized_name,21
2025,origin,Richmond,richmond,,,not_in_fbs_population_or_unrecognized,10
2025,origin,Robert Morris,robert morris,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Roosevelt,roosevelt,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Rutgers,rutgers,164,Rutgers,exact_normalized_name,23
2025,origin,SMU,smu,2567,SMU,exact_normalized_name,17
2025,origin,Sacramento State,sacramento state,,,not_in_fbs_population_or_unrecognized,17
2025,origin,Sacred Heart,sacred heart,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Saginaw Valley State,saginaw valley state,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Saint Francis,saint francis,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Saint Francis (PA),saint francis pa,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Sam Houston,sam houston,2534,Sam Houston,exact_normalized_name,33
2025,origin,Samford,samford,,,not_in_fbs_population_or_unrecognized,7
2025,origin,San Diego State,san diego state,21,San Diego State,exact_normalized_name,25
2025,origin,San José State,san josé state,23,San José State,exact_normalized_name,16
2025,origin,Shaw,shaw,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Shepherd,shepherd,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Shippensburg,shippensburg,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Shorter,shorter,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Slippery Rock,slippery rock,,,not_in_fbs_population_or_unrecognized,2
2025,origin,South Alabama,south alabama,6,South Alabama,exact_normalized_name,24
2025,origin,South Carolina,south carolina,2579,South Carolina,exact_normalized_name,24
2025,origin,South Carolina State,south carolina state,,,not_in_fbs_population_or_unrecognized,6
2025,origin,South Dakota,south dakota,,,not_in_fbs_population_or_unrecognized,8
2025,origin,South Dakota Mines,south dakota mines,,,not_in_fbs_population_or_unrecognized,1
2025,origin,South Dakota State,south dakota state,,,not_in_fbs_population_or_unrecognized,21
2025,origin,South Florida,south florida,58,South Florida,exact_normalized_name,25
2025,origin,Southeast Missouri State,southeast missouri state,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Southeastern,southeastern,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Southeastern Louisiana,southeastern louisiana,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Southern,southern,,,not_in_fbs_population_or_unrecognized,6
2025,origin,Southern Illinois,southern illinois,,,not_in_fbs_population_or_unrecognized,9
2025,origin,Southern Miss,southern miss,2572,Southern Miss,exact_normalized_name,42
2025,origin,Southern Oregon,southern oregon,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Southern Utah,southern utah,,,not_in_fbs_population_or_unrecognized,7
2025,origin,Southwest Baptist,southwest baptist,,,not_in_fbs_population_or_unrecognized,1
2025,origin,St. Thomas,st thomas,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Stanford,stanford,24,Stanford,exact_normalized_name,27
2025,origin,Stephen F. Austin,stephen f austin,,,not_in_fbs_population_or_unrecognized,5
2025,origin,Stetson,stetson,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Stony Brook,stony brook,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Syracuse,syracuse,183,Syracuse,exact_normalized_name,26
2025,origin,TCU,tcu,2628,TCU,exact_normalized_name,19
2025,origin,Tarleton State,tarleton state,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Temple,temple,218,Temple,exact_normalized_name,23
2025,origin,Tennessee,tennessee,2633,Tennessee,exact_normalized_name,24
2025,origin,Tennessee State,tennessee state,,,not_in_fbs_population_or_unrecognized,15
2025,origin,Tennessee Tech,tennessee tech,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Texas,texas,251,Texas,exact_normalized_name,13
2025,origin,Texas A&M,texas aandm,245,Texas A&M,exact_normalized_name,30
2025,origin,Texas A&M-Kingsville,texas aandm kingsville,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Texas Southern,texas southern,,,not_in_fbs_population_or_unrecognized,8
2025,origin,Texas State,texas state,326,Texas State,exact_normalized_name,34
2025,origin,Texas Tech,texas tech,2641,Texas Tech,exact_normalized_name,24
2025,origin,Texas-Permian Basin,texas permian basin,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Texas-Rio Grande Valley,texas rio grande valley,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Thomas More,thomas more,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Toledo,toledo,2649,Toledo,exact_normalized_name,17
2025,origin,Towson,towson,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Troy,troy,2653,Troy,exact_normalized_name,24
2025,origin,Tufts University,tufts university,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Tulane,tulane,2655,Tulane,exact_normalized_name,27
2025,origin,Tulsa,tulsa,202,Tulsa,exact_normalized_name,34
2025,origin,Tusculum,tusculum,,,not_in_fbs_population_or_unrecognized,1
2025,origin,UAB,uab,5,UAB,exact_normalized_name,37
2025,origin,UC Davis,uc davis,,,not_in_fbs_population_or_unrecognized,2
2025,origin,UCF,ucf,2116,UCF,exact_normalized_name,50
2025,origin,UCLA,ucla,26,UCLA,exact_normalized_name,35
2025,origin,UConn,uconn,41,UConn,exact_normalized_name,22
2025,origin,UL Monroe,ul monroe,2433,UL Monroe,exact_normalized_name,22
2025,origin,UNC-Pembroke,unc pembroke,,,not_in_fbs_population_or_unrecognized,1
2025,origin,UNLV,unlv,2439,UNLV,exact_normalized_name,43
2025,origin,USC,usc,30,USC,exact_normalized_name,28
2025,origin,UT Martin,ut martin,,,not_in_fbs_population_or_unrecognized,7
2025,origin,UTEP,utep,2638,UTEP,exact_normalized_name,39
2025,origin,UTSA,utsa,2636,UTSA,exact_normalized_name,20
2025,origin,University of Charleston,university of charleston,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Upper Iowa,upper iowa,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Utah,utah,254,Utah,exact_normalized_name,33
2025,origin,Utah State,utah state,328,Utah State,exact_normalized_name,38
2025,origin,Utah Tech,utah tech,,,not_in_fbs_population_or_unrecognized,8
2025,origin,VMI,vmi,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Valdosta State,valdosta state,,,not_in_fbs_population_or_unrecognized,4
2025,origin,Valparaiso,valparaiso,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Vanderbilt,vanderbilt,238,Vanderbilt,exact_normalized_name,21
2025,origin,Villanova,villanova,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Virginia,virginia,258,Virginia,exact_normalized_name,23
2025,origin,Virginia Tech,virginia tech,259,Virginia Tech,exact_normalized_name,31
2025,origin,Virginia Union,virginia union,,,not_in_fbs_population_or_unrecognized,3
2025,origin,Wagner,wagner,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Wake Forest,wake forest,154,Wake Forest,exact_normalized_name,27
2025,origin,Walsh,walsh,,,not_in_fbs_population_or_unrecognized,1
2025,origin,Washburn,washburn,,,not_in_fbs_population_or_unrecognized,2
2025,origin,Washington,washington,264,Washington,exact_normalized_name,32
