bin,control,correlation,early_defense_mean,early_offense_mean,kind,lag,late_defense_mean,late_offense_mean,n_games,n_pairs,period,relation,scale,season,slope,team_id
,,,-10.753346059013987,8.033509403458515,early_late,,-7.613499566623337,-1.2813358239332757,12,,training,,,2017,,309
,,,3.1064425656127392,4.693183928824692,early_late,,5.863098922726892,-3.7507956579364206,10,,training,,,2017,,311
,,,-1.1671409563839348,-5.580399593171981,early_late,,8.410086264553309,-10.703172372234738,11,,training,,,2017,,322
,,,-6.7339049434577944,2.719617185681376,early_late,,4.637384362084652,-0.6971185618919534,12,,training,,,2017,,324
,,,-0.5486123835272944,-8.095090254388124,early_late,,2.57377514332223,0.5726055526789585,12,,training,,,2017,,326
,,,-2.0421581361976364,3.0780306596082028,early_late,,3.043642255210418,1.319844493658527,13,,training,,,2017,,328
,,,-10.875650431167818,9.856916582789799,early_late,,-7.374365971577869,4.012375391634085,11,,training,,,2017,,331
,,,5.268456076919398,2.5446583153675064,early_late,,5.617422159365786,-5.0821251561383445,14,,training,,,2017,,333
,,,-1.1059623252855877,-8.219220962073633,early_late,,7.554990616032098,-1.3439823064702356,13,,training,,,2017,,338
,,,3.8544735073972376,-0.3586710301302567,early_late,,1.009087934606588,-0.4289955412310173,13,,training,,,2017,,344
,,,0.36563607771830914,-4.014175126475853,early_late,,-0.012445314919007038,-1.8160141045223743,13,,training,,,2017,,349
,,,1.2834430518885949,-4.884393205421345,early_late,,6.785235477924772,-4.215934112718501,12,,training,,,2017,,356
,,,3.1705730575087405,2.364362320587857,early_late,,-7.1393270086286975,3.7083038012479834,13,,training,,,2017,,36
,,,3.263318896094136,-1.5428918408267478,early_late,,-2.042058457699636,0.623438618323758,12,,training,,,2017,,38
,,,15.01082199882435,-7.434388764995812,early_late,,6.806890148921943,-5.639701821199437,11,,training,,,2017,,399
,,,-8.600146009768272,4.353376119370899,early_late,,0.18869135452242544,-1.0722111021809013,12,,training,,,2017,,41
,,,-1.0958863104666883,6.2908550527452665,early_late,,4.149584444818087,-6.263674191969959,10,,training,,,2017,,43
,,,5.780419670703428,-1.255061188306842,early_late,,10.6888930708217,-5.424365565966345,11,,training,,,2017,,46
,,,-5.137134983109642,3.3857021260380833,early_late,,-1.5216595755107478,1.5317484543678728,11,,training,,,2017,,47
,,,9.800929334694993,-6.644281429125167,early_late,,5.062454983259697,-7.050803653528351,11,,training,,,2017,,48
,,,-5.484400921443114,-0.8642121256372756,early_late,,2.9429937252822946,-5.209375464841025,13,,training,,,2017,,5
,,,7.495975640921356,-5.34014116196418,early_late,,-1.978159426833513,5.241915269711774,11,,training,,,2017,,50
,,,8.013001945316383,-5.247900511386945,early_late,,1.7207758855328223,0.8152853123658826,13,,training,,,2017,,52
,,,2.595418862738239,-2.8963183984284204,early_late,,5.116856111545437,-5.996402525242608,12,,training,,,2017,,55
,,,-3.476220448529287,-1.8894790853173327,early_late,,8.182860870961646,-3.9303977658263993,11,,training,,,2017,,56
,,,5.239275089104316,-1.1735739408110226,early_late,,1.691167425966335,-4.403068364070326,11,,training,,,2017,,57
,,,-0.18323593276042724,4.103619529712077,early_late,,-6.574994879998379,1.3307693299649597,12,,training,,,2017,,58
,,,4.192189343709449,2.524970377533043,early_late,,0.11307172604781417,-0.38809786459545786,11,,training,,,2017,,59
,,,5.003423804613278,-0.5169572469501776,early_late,,3.6910004444597235,-8.976835812850215,12,,training,,,2017,,6
,,,4.235799917925698,-1.3042053414754784,early_late,,1.8983194742735539,-0.6320487145498843,15,,training,,,2017,,61
,,,-3.3045991545551563,5.648922974584013,early_late,,3.1149365327228486,-3.719566391253757,12,,training,,,2017,,62
,,,1.6380915029882521,3.258280298794089,early_late,,6.358806122134522,-5.1423634685087505,13,,training,,,2017,,66
,,,-0.1964764059847052,-5.84050313948512,early_late,,-2.8490295455136914,2.4271726929344175,14,,training,,,2017,,68
,,,3.8163931969631233,-3.396751340564372,early_late,,6.531993232300851,-4.1358430250090885,12,,training,,,2017,,70
,,,-2.8585074632656373,-5.35967705390891,early_late,,6.132914015300701,-3.3051694605369053,13,,training,,,2017,,77
,,,1.9919068592946303,6.924473873252248,early_late,,0.5322353671787354,1.2523100637240219,11,,training,,,2017,,79
,,,-2.7749601228477174,3.444925959528772,early_late,,-7.409303623183843,5.256193452839551,12,,training,,,2017,,8
,,,1.5583637551988365,-0.3214474489953254,early_late,,4.720695252035775,-0.2804743386074981,12,,training,,,2017,,84
,,,4.282022918400865,5.614186661090929,early_late,,-2.293549516793914,-3.160204421202947,13,,training,,,2017,,87
,,,-3.4238952976909984,1.908268444999063,early_late,,-7.260666731303551,5.158392650001701,13,,training,,,2017,,9
,,,4.540848651818575,-3.1043621120015845,early_late,,-1.6373062088520527,-2.250564845640098,10,,training,,,2017,,93
,,,2.3889733078971145,-4.490837896297047,early_late,,-3.6569733303030816,-1.2379139489978288,13,,training,,,2017,,96
,,,-4.996927109526923,3.6968621535521944,early_late,,-2.010137166938693,8.694636500080845,13,,training,,,2017,,97
,,,4.512023406476077,-7.534454464384752,early_late,,-1.97094512952712,2.162399966063846,13,,training,,,2017,,98
,,,0.6717884478501107,-10.967755622404107,early_late,,7.080135375807106,-0.6436623857447847,13,,training,,,2017,,99
,,,-3.71020688864879,7.4099819071570465,early_late,,2.7883436286465364,-4.212825961996735,12,,development,,,2018,,103
,,,-0.9336388780584677,-1.7788496418786282,early_late,,3.8976977717041827,1.4511058015828031,11,,development,,,2018,,107
,,,-3.8051075672068633,-4.81836620399491,early_late,,4.928890764109509,6.89340990509924,10,,development,,,2018,,108
,,,-9.491337069748484,12.79551839272402,early_late,,-12.198780148819395,5.800050260537333,12,,development,,,2018,,113
,,,-3.617342139571347,8.909439117780511,early_late,,-5.82317068754769,4.230237342330932,12,,development,,,2018,,119
,,,-1.4780014139268907,-0.35781261812105214,early_late,,-6.438538303583587,9.060292105773142,12,,development,,,2018,,12
,,,4.906583275457625,4.312347485420965,early_late,,-2.157636260680468,1.6745274820095932,12,,development,,,2018,,120
,,,3.984323078252435,-3.016846512390837,early_late,,14.275155997917889,-16.305784620776855,13,,development,,,2018,,127
,,,-11.581739092430416,-0.19499772921846237,early_late,,-6.952141427892053,8.101266601986568,11,,development,,,2018,,13
,,,3.2733791214041505,1.7722095307608772,early_late,,-0.4073258492577213,-0.9882664679524683,13,,development,,,2018,,130
,,,2.7566938887768884,-2.744475701866385,early_late,,-2.166800894181992,2.395115629980403,13,,development,,,2018,,135
,,,-6.222634492413369,2.730887636725802,early_late,,2.406732765087345,6.682935003535453,13,,development,,,2018,,142
,,,-8.891862088764851,13.1352605076476,early_late,,-4.554571524482572,2.2775922182074892,12,,development,,,2018,,145
,,,-5.968613947748634,-0.4152059178700143,early_late,,-4.532038305089452,0.5689887724082158,13,,development,,,2018,,147
,,,-2.8318709823017216,9.954870380910233,early_late,,-5.967575555077748,3.2524991414675397,11,,development,,,2018,,149
,,,5.819874900318543,-0.22660297054228629,early_late,,-8.593824141117585,-1.317621902669476,13,,development,,,2018,,150
,,,-1.1495056782320063,-1.3626502157595024,early_late,,-6.697092916223105,2.4684041598002904,12,,development,,,2018,,151
,,,3.2220329514447754,-2.99111158608272,early_late,,-5.3854349512491035,5.747910144341864,13,,development,,,2018,,152
,,,-0.9770171978829673,-2.07818678852624,early_late,,-2.024551711640705,10.428970417498467,11,,development,,,2018,,153
,,,-10.830399907479782,2.623122221659388,early_late,,-2.194439167997966,5.796048784735858,13,,development,,,2018,,154
,,,3.033453264784657,-2.8117574990355023,early_late,,1.8315415476603192,1.5516162442056067,11,,development,,,2018,,155
,,,-6.241197113235309,-0.07570003721191358,early_late,,4.4922291127981,9.61241790860394,12,,development,,,2018,,158
,,,6.528732006460468,3.115473369672423,early_late,,3.9303468222931004,-3.882911814494946,10,,development,,,2018,,159
,,,2.022676155552933,8.619477359974745,early_late,,-8.50027574150822,-1.3357566005184895,9,,development,,,2018,,16
,,,7.147506967725084,-9.297703796095075,early_late,,5.40743037336225,-1.8724949300924625,11,,development,,,2018,,160
,,,3.2357622956486223,12.222503658860575,early_late,,0.600705213170038,8.387446576381993,10,,development,,,2018,,163
,,,-2.35415100560291,-5.021987262912849,early_late,,13.71471591366244,-4.78645367698083,12,,development,,,2018,,164
,,,-4.935339316946606,1.3968244257434559,early_late,,-8.240192199139244,7.379996596666594,12,,development,,,2018,,166
,,,-1.2938960460150764,12.159626083124095,early_late,,-4.609249983827699,-3.7770862411376385,12,,development,,,2018,,167
,,,-0.5447587002033366,-4.358017336991384,early_late,,-0.4758466220736672,-3.2891052588617145,10,,development,,,2018,,171
,,,4.1499389196547805,0.7366802828667336,early_late,,-1.7198324353384913,-3.9330910721265377,10,,development,,,2018,,172
,,,-6.442565046885245,6.010957082253928,early_late,,-5.815891296552422,4.951968485272782,13,,development,,,2018,,183
,,,-13.224033631311164,5.562821831161339,early_late,,0.9692531622147401,-0.3652497617618655,12,,development,,,2018,,189
,,,0.1837950855232743,-3.484041171786665,early_late,,3.4124945872047987,3.2446583298948597,12,,development,,,2018,,193
,,,-3.7617115869683397,6.08591922290834,early_late,,-11.930210339378002,2.694792299590059,14,,development,,,2018,,194
,,,-12.143722209880378,0.14313325259212561,early_late,,4.0786542005140465,10.354856438962155,13,,development,,,2018,,195
,,,-7.098104596892081,9.188750865580426,early_late,,-6.261630326709794,8.014571911738315,13,,development,,,2018,,197
,,,6.273288411740303,-6.5329223251805795,early_late,,2.7146137129874597,3.276530237149855,13,,development,,,2018,,2
,,,-5.430797909062056,2.1239913271177855,early_late,,3.5386628504293816,4.125404213641335,10,,development,,,2018,,2000
,,,6.691763698611216,1.6452858277503875,early_late,,-0.9119194004641186,4.753577675559277,12,,development,,,2018,,2005
,,,5.629746160942138,-0.9167317099186901,early_late,,2.719753617773516,-9.781415972869757,12,,development,,,2018,,2006
,,,-9.253122938658416,11.023079299789694,early_late,,-19.31762723559015,12.450232546235053,14,,development,,,2018,,201
,,,-1.3468195821751336,0.20796965400470668,early_late,,0.14679735640902045,0.13353871962097372,10,,development,,,2018,,2010
,,,-2.9077493293167764,0.6150877798309515,early_late,,-4.79593231719434,-7.609190953982386,10,,development,,,2018,,2011
,,,-0.8838454174904911,-4.023730826805299,early_late,,-0.4282449344388131,2.0800178043945277,12,,development,,,2018,,2016
,,,3.5244154409585566,2.3112709034310615,early_late,,1.23479537386945,-1.4330408834404882,12,,development,,,2018,,202
,,,2.0658624634667873,6.8527179259392925,early_late,,3.4025651822189107,-6.035518293618694,13,,development,,,2018,,2026
,,,-16.808409392418305,3.2883918120035096,early_late,,-7.356960813689568,9.429780549522382,9,,development,,,2018,,2029
,,,-2.27328822217234,-4.319766093033169,early_late,,0.5539337900118392,2.8301360284599477,13,,development,,,2018,,2032
,,,-12.709965590464273,10.07688987200823,early_late,,-7.000545500375993,2.4982849089807346,12,,development,,,2018,,204
,,,-5.719362124784917,3.8354271113949245,early_late,,-3.0297132962587203,6.357028066953233,11,,development,,,2018,,2046
,,,6.0333784231891725,0.3202338856616767,early_late,,-8.17302245866051,-0.5075253826371154,12,,development,,,2018,,2050
,,,-8.93472204618758,0.7978449677700364,early_late,,-0.7217061979925555,-0.7134434591592154,11,,development,,,2018,,2065
,,,8.769746587548392,-1.443512049239656,early_late,,5.92405888203938,-3.855866421415332,11,,development,,,2018,,2083
,,,-1.2576851023483597,-2.0834046474638233,early_late,,-5.891412670387302,4.5907328257236175,14,,development,,,2018,,2084
,,,-0.45620266274803356,-4.06946129953608,early_late,,-9.074377722733988,7.912363640477966,10,,development,,,2018,,2086
,,,10.90212156177883,3.275510917521129,early_late,,-1.1253131838916233,-10.93857182067967,9,,development,,,2018,,2097
,,,8.367479398169989,-6.5123318060241715,early_late,,2.506507615066831,-8.645861575056488,13,,development,,,2018,,21
,,,-4.863830173777554,8.090959062402286,early_late,,0.6534795464732657,-1.793112423648114,11,,development,,,2018,,2110
,,,-7.112642340085702,-0.5578531039058632,early_late,,1.1381158811874812,9.724857244399436,10,,development,,,2018,,2115
,,,-5.282581790018502,4.17094033912067,early_late,,-6.549098586303127,4.441389366430697,13,,development,,,2018,,2116
,,,12.488924279594633,0.7757797420671378,early_late,,6.666678628678994,-8.167824295297612,12,,development,,,2018,,2117
,,,3.05688393156871,0.011673167748550383,early_late,,4.421201514234353,-11.192057122553695,10,,development,,,2018,,2127
,,,0.44611824988455834,10.111615325907952,early_late,,3.145968699591147,-7.434971919103602,13,,development,,,2018,,213
,,,4.258390457518261,0.5452459199907658,early_late,,0.9643716960907446,-2.330854636889716,13,,development,,,2018,,2132
,,,10.519826464201282,-10.593432172586764,early_late,,6.672091358203119,-3.6344607177783548,12,,development,,,2018,,2142
,,,-12.7425408158345,6.144200547377453,early_late,,-18.402419003738515,26.234322359473442,8,,development,,,2018,,2166
,,,-5.306336638373973,3.68040472483798,early_late,,-2.5406312487578915,8.660924929268878,11,,development,,,2018,,2168
,,,-9.09776912630461,-1.3749320171568837,early_late,,9.291811274451211,-2.7214473623368343,10,,development,,,2018,,2169
,,,-0.6250777764145642,-0.8382223139420587,early_late,,-4.316402504381484,7.674085448352339,13,,development,,,2018,,218
,,,0.8155034557709296,-1.7977551810171157,early_late,,5.794761305825168,-1.4504494579949914,10,,development,,,2018,,2181
,,,-10.419982148910828,-4.586494330752395,early_late,,-2.128287281937028,3.4251207479415933,12,,development,,,2018,,2184
,,,2.388788555820112,-4.624470080967935,early_late,,5.229103194553562,-11.984155442234485,10,,development,,,2018,,219
,,,-0.0901575815015235,-3.7353683453216826,early_late,,-4.7204568830834015,1.8329511467952184,11,,development,,,2018,,2193
,,,-15.696608539084167,11.658180697095673,early_late,,-4.9211316389916275,10.28042453903514,11,,development,,,2018,,2197
,,,-2.965852076796645,2.756985032351083,early_late,,-4.260066432630339,-3.3733250694183847,11,,development,,,2018,,2198
,,,3.475372065031881,-0.07110580582894777,early_late,,4.898096806176207,-4.254272383947112,13,,development,,,2018,,2199
,,,-3.752344452885695,-4.2923497122868755,early_late,,4.624048032232338,0.6776220997718286,14,,development,,,2018,,221
,,,7.246125965477603,3.2009152016574434,early_late,,-1.8736117463309079,-5.986870383118954,11,,development,,,2018,,2210
,,,4.712902748657416,5.667691984837257,early_late,,2.280727451871636,-5.33253118491641,11,,development,,,2018,,222
,,,-8.720032453573483,8.733489675565687,early_late,,3.5754801539394467,0.407643896629508,12,,development,,,2018,,2226
,,,-1.899584762797928,2.0539373663412417,early_late,,-3.5735821054544665,0.8454772758507859,13,,development,,,2018,,2229
,,,3.8939873242043435,-7.151223439615815,early_late,,6.026564709487599,0.41330607269955283,11,,development,,,2018,,2230
,,,-8.643552471207892,-6.888763235028051,early_late,,-0.3329386348122327,5.45380272839972,10,,development,,,2018,,2241
,,,2.6026138733980546,3.3894693358705594,early_late,,-5.2585445987738275,5.240285810582899,12,,development,,,2018,,2247
,,,0.6285014395167536,0.015242802728706905,early_late,,-1.1029178010701863,-2.7161764378582314,10,,development,,,2018,,225
,,,-11.243910093979224,1.1428312692327296,early_late,,-13.980657448422114,1.7394172481231713,5,,development,,,2018,,2261
,,,0.37262707093854675,8.327416307118387,early_late,,-4.930026436993132,0.12338159288548785,11,,development,,,2018,,227
,,,-16.14538464031218,19.40940459586766,early_late,,-1.6776406532497745,3.7091007099621778,10,,development,,,2018,,2277
,,,3.338839642581476,3.084548668894583,early_late,,5.275706452777578,8.690137913499182,15,,development,,,2018,,228
,,,6.187615388958582,5.542404625138422,early_late,,-2.2780423074826905,-1.091300944270737,10,,development,,,2018,,2287
,,,4.410038861735464,-2.969772342458697,early_late,,4.110705998690337,-2.041663191432982,13,,development,,,2018,,2294
,,,1.3874626212812717,-7.257748142538887,early_late,,5.300516011878834,-8.312742624909214,10,,development,,,2018,,2296
,,,-3.9440850079313026,3.91637092181448,early_late,,6.076044540467026,2.574874949823755,12,,development,,,2018,,23
,,,2.812383650128367,1.265905779267538,early_late,,2.617919402618655,0.6167498119753821,12,,development,,,2018,,2305
,,,0.626265656551662,-5.92021221430917,early_late,,7.219304215001386,-1.6151987089752193,12,,development,,,2018,,2306
,,,-1.9974096689464709,5.622779126859368,early_late,,-0.33362815915283467,1.9985355835372267,12,,development,,,2018,,2309
