season,cutoff,game_id,team_id,team_name,opponent_id,opponent_name,site,focal_subdivision,opponent_subdivision,home_points,away_points,focal_points,opponent_points,focal_margin,model_oriented_margin,opponent_anchor_family,opponent_anchor_expected_rank,opponent_anchor_median_rank,opponent_joint_expected_rank,focal_performance_expected_rank,eligible_evidence_count,week,season_type
2025,2025-12-13T23:59:59+00:00,401762851,113,Massachusetts,2006,Akron,away,fbs,fbs,44,10,10,44,-34,34,history,107.77498807125566,115,120.55468068882077,134.79312181438792,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762852,195,Ohio,193,Miami (OH),home,fbs,fbs,24,20,24,20,4,4,history,75.32594756646732,78,87.26181676945004,81.61636208600552,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762852,193,Miami (OH),195,Ohio,away,fbs,fbs,24,20,20,24,-4,4,history,64.18334870781128,63,80.72124861182202,86.6489387494101,13,11,regular
2025,2025-12-13T23:59:59+00:00,401762853,2050,Ball State,2309,Kent State,home,fbs,fbs,17,13,17,13,4,4,history,127.07315650008277,131,127.06318544127416,126.45246009388802,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762853,2309,Kent State,2050,Ball State,away,fbs,fbs,17,13,13,17,-4,4,history,103.88147850409099,112,126.68964791614016,121.42694057892771,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762854,2649,Toledo,2459,Northern Illinois,home,fbs,fbs,42,3,42,3,39,39,history,77.47222213278293,80,117.27408454732615,40.232954355028056,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762854,2459,Northern Illinois,2649,Toledo,away,fbs,fbs,42,3,3,42,-39,39,history,71.65877370816672,73,41.927045858979284,118.90780328922507,12,11,regular
2025,2025-12-13T23:59:59+00:00,401761644,2026,App State,290,Georgia Southern,home,fbs,fbs,23,25,23,25,-2,-2,history,73.54613682799375,75,110.5152714358391,114.46707497703292,12,11,regular
2025,2025-12-13T23:59:59+00:00,401761644,290,Georgia Southern,2026,App State,away,fbs,fbs,23,25,25,23,2,-2,history,73.56125749814163,75,113.13794270869369,111.45708794759028,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762500,58,South Florida,2636,UTSA,home,fbs,fbs,55,23,55,23,32,32,history,77.17237872207248,80,73.76263525461967,17.31919037697617,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762500,2636,UTSA,58,South Florida,away,fbs,fbs,55,23,23,55,-32,32,history,82.98931657714601,87,22.994501342369325,72.07758938258849,12,11,regular
2025,2025-12-13T23:59:59+00:00,401756946,2116,UCF,248,Houston,home,fbs,fbs,27,30,27,30,-3,-3,history,72.048938387119,73,49.110071344133374,74.22858185721942,12,11,regular
2025,2025-12-13T23:59:59+00:00,401756946,248,Houston,2116,UCF,away,fbs,fbs,27,30,30,27,3,-3,history,67.86511134808399,68,73.99735866143479,47.84062343517836,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752896,30,USC,77,Northwestern,home,fbs,fbs,38,17,38,17,21,21,history,75.74564236708153,78,56.016692832500645,14.29025341219934,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752896,77,Northwestern,30,USC,away,fbs,fbs,38,17,17,38,-21,21,history,32.35392281247942,25,13.224342281902503,53.95478257007829,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762501,235,Memphis,2655,Tulane,home,fbs,fbs,32,38,32,38,-6,-6,history,62.98900918027507,61,50.11817522415219,50.43547895401972,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762501,2655,Tulane,235,Memphis,away,fbs,fbs,32,38,38,32,6,-6,history,58.68297312564331,55,49.158271845990456,50.84891181182628,13,11,regular
2025,2025-12-13T23:59:59+00:00,401752762,344,Mississippi State,61,Georgia,home,fbs,fbs,21,41,21,41,-20,-20,history,15.710895884481554,9,6.074372805766844,46.54427346294184,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752762,61,Georgia,344,Mississippi State,away,fbs,fbs,21,41,41,21,20,-20,history,72.74242789854826,74,47.56233051080188,7.90847565332972,13,11,regular
2025,2025-12-13T23:59:59+00:00,401752893,213,Penn State,84,Indiana,home,fbs,fbs,24,27,24,27,-3,-3,history,37.958204225587956,30,3.9456155263260806,20.977437918568498,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752893,84,Indiana,213,Penn State,away,fbs,fbs,24,27,27,24,3,-3,history,18.83441651016884,12,15.501437809704749,2.736176924813413,13,11,regular
2025,2025-12-13T23:59:59+00:00,401754584,103,Boston College,2567,SMU,home,fbs,fbs,13,45,13,45,-32,-32,history,47.885005544280645,41,28.900145065632465,93.95925201807692,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754584,2567,SMU,103,Boston College,away,fbs,fbs,13,45,45,13,32,-32,history,62.3487348605961,61,91.567588440558,31.05406154308978,12,11,regular
2025,2025-12-13T23:59:59+00:00,401756945,2641,Texas Tech,252,BYU,home,fbs,fbs,29,7,29,7,22,22,history,34.81587852491392,27,14.602413890851153,2.8993447544548587,13,11,regular
2025,2025-12-13T23:59:59+00:00,401756945,252,BYU,2641,Texas Tech,away,fbs,fbs,29,7,7,29,-22,22,history,51.597271597748986,46,4.673961348932063,15.59152186796091,13,11,regular
2025,2025-12-13T23:59:59+00:00,401756947,277,West Virginia,38,Colorado,home,fbs,fbs,29,22,29,22,7,7,history,57.423847202060884,54,82.94322464999338,84.25298317812904,12,11,regular
2025,2025-12-13T23:59:59+00:00,401756947,38,Colorado,277,West Virginia,away,fbs,fbs,29,22,22,29,-7,7,history,57.96329037253799,55,81.25275152537642,85.7102969263476,12,11,regular
2025,2025-12-13T23:59:59+00:00,401761646,276,Marshall,256,James Madison,home,fbs,fbs,23,35,23,35,-12,-12,history,57.018726779701,53,27.491603868942775,96.55471677413053,12,11,regular
2025,2025-12-13T23:59:59+00:00,401761646,256,James Madison,276,Marshall,away,fbs,fbs,23,35,35,23,12,-12,history,60.27073752810128,58,94.49435112301144,27.14875031459194,13,11,regular
2025,2025-12-13T23:59:59+00:00,401761647,2032,Arkansas State,2572,Southern Miss,home,fbs,fbs,21,27,21,27,-6,-6,history,116.18246729252047,124,104.02410629859152,108.7726631618008,12,11,regular
2025,2025-12-13T23:59:59+00:00,401761647,2572,Southern Miss,2032,Arkansas State,away,fbs,fbs,21,27,27,21,6,-6,history,87.49223486942249,93,109.77785090821578,97.61947739994874,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762503,349,Army,218,Temple,home,fbs,fbs,14,13,14,13,1,1,history,107.2576793744237,115,99.5080935902963,81.47542884386029,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762503,218,Temple,349,Army,away,fbs,fbs,14,13,13,14,-1,1,history,61.91481091677584,60,80.3640543407688,93.89920009980224,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752761,145,Ole Miss,2643,The Citadel,home,fbs,fcs,49,0,49,0,49,49,history,65.0,65,81.70339416172894,12.548610336839317,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752897,2509,Purdue,194,Ohio State,home,fbs,fbs,10,34,10,34,-24,-24,history,5.690794861542855,3,2.1509830488745427,87.16799518254442,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752897,194,Ohio State,2509,Purdue,away,fbs,fbs,10,34,34,10,24,-24,history,91.89104035289122,99,90.91701274277249,3.099559677293497,13,11,regular
2025,2025-12-13T23:59:59+00:00,401757299,2335,Liberty,2623,Missouri State,home,fbs,fbs,17,21,17,21,-4,-4,history,96.31610579697801,107,107.1869656846658,106.56004876439629,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757299,2623,Missouri State,2335,Liberty,away,fbs,fbs,17,21,21,17,4,-4,history,76.97782395748291,80,106.58992055458666,104.16977485774377,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762855,2199,Eastern Michigan,189,Bowling Green,home,fbs,fbs,27,21,27,21,6,6,history,83.87157310518475,89,112.26998418256407,114.94045607604863,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762855,189,Bowling Green,2199,Eastern Michigan,away,fbs,fbs,27,21,21,27,-6,6,history,102.41806419664256,111,117.05288638100647,111.99699120376985,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762502,242,Rice,5,UAB,home,fbs,fbs,24,17,24,17,7,7,history,98.38267740233883,106,118.71623406141417,118.97051486685636,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762502,5,UAB,242,Rice,away,fbs,fbs,24,17,17,24,-7,7,history,96.40554717413102,104,119.81399469713664,117.23579300771755,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752894,164,Rutgers,120,Maryland,home,fbs,fbs,35,20,35,20,15,15,history,69.6415425617858,70,78.01671921904082,63.025636519161736,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752894,120,Maryland,164,Rutgers,away,fbs,fbs,35,20,20,35,-15,15,history,65.199254744486,64,62.52668099348808,78.00398107122989,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757295,48,Delaware,2348,Louisiana Tech,home,fbs,fbs,25,24,25,24,1,1,history,99.54924521714776,107,88.22483152997222,113.70272897301156,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757295,2348,Louisiana Tech,48,Delaware,away,fbs,fbs,25,24,24,25,-1,1,history,99.12443157160324,110,116.63320138880631,82.68451856149339,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757296,2393,Middle Tennessee,2229,Florida International,home,fbs,fbs,30,56,30,56,-26,-26,history,111.19039504739757,119,107.3007137804457,122.5414594618958,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757296,2229,Florida International,2393,Middle Tennessee,away,fbs,fbs,30,56,56,30,26,-26,history,110.22140365521133,119,124.46190434232287,101.49468849815749,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757297,2638,UTEP,55,Jacksonville State,home,fbs,fbs,27,30,27,30,-3,-3,history,68.80149768570043,69,104.02123846875126,124.07670308667029,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757297,55,Jacksonville State,2638,UTEP,away,fbs,fbs,27,30,30,27,3,-3,history,113.57237298654316,121,126.29232744668684,104.85901941327673,13,11,regular
2025,2025-12-13T23:59:59+00:00,401762504,151,East Carolina,2429,Charlotte,home,fbs,fbs,48,22,48,22,26,26,history,104.33819846567803,112,130.2544991276224,44.90737168506272,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762504,2429,Charlotte,151,East Carolina,away,fbs,fbs,48,22,22,48,-26,26,history,77.976514947612,81,47.45219011854634,130.87716047481717,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762505,2226,Florida Atlantic,202,Tulsa,home,fbs,fbs,40,21,40,21,19,19,history,111.0520700726108,119,114.41885200027328,109.36113441313996,12,11,regular
2025,2025-12-13T23:59:59+00:00,401762505,202,Tulsa,2226,Florida Atlantic,away,fbs,fbs,40,21,21,40,-19,19,history,106.48820448677255,115,112.92162239307417,109.82384628690967,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752763,142,Missouri,245,Texas A&M,home,fbs,fbs,17,38,17,38,-21,-21,history,41.787798195170005,35,11.867831833898709,19.672025232879392,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752763,245,Texas A&M,142,Missouri,away,fbs,fbs,17,38,38,17,21,-21,history,41.376782648670634,34,18.56489352584331,11.229296037418456,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752898,2294,Iowa,2483,Oregon,home,fbs,fbs,16,18,16,18,-2,-2,history,14.440028163113002,8,4.139076126927867,14.959826401143376,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752898,2483,Oregon,2294,Iowa,away,fbs,fbs,16,18,18,16,2,-2,history,41.00659635722701,34,14.753673451452508,5.076300157375317,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754587,2390,Miami,183,Syracuse,home,fbs,fbs,38,10,38,10,28,28,history,54.51036619860952,50,100.65437017638726,7.4020036819660415,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754587,183,Syracuse,2390,Miami,away,fbs,fbs,38,10,10,38,-28,28,history,37.914504042199916,31,8.56144285715516,104.67578359779334,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754590,41,UConn,150,Duke,home,fbs,fbs,37,34,37,34,3,3,history,62.62636944819787,61,46.58795185828308,74.82664021832143,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754590,150,Duke,41,UConn,away,fbs,fbs,37,34,34,37,-3,3,history,77.35027748262038,80,76.24869710188112,47.08787363561574,13,11,regular
2025,2025-12-13T23:59:59+00:00,401756943,12,Arizona,2305,Kansas,home,fbs,fbs,24,20,24,20,4,4,history,63.60894085076417,62,54.17205386592609,25.878594705660706,12,11,regular
2025,2025-12-13T23:59:59+00:00,401756943,2305,Kansas,12,Arizona,away,fbs,fbs,24,20,20,24,-4,4,history,76.9596136842949,80,28.305270800460978,54.807463799699065,12,11,regular
2025,2025-12-13T23:59:59+00:00,401756944,2628,TCU,66,Iowa State,home,fbs,fbs,17,20,17,20,-3,-3,history,43.77807889101911,37,35.53859657933427,40.287789682123034,12,11,regular
2025,2025-12-13T23:59:59+00:00,401756944,66,Iowa State,2628,TCU,away,fbs,fbs,17,20,20,17,3,-3,history,40.11178587061067,33,36.69761281795347,38.83175357342819,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752764,238,Vanderbilt,2,Auburn,home,fbs,fbs,45,38,45,38,7,7,history,51.862272306795006,47,28.3492760654538,9.735215953949087,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752764,2,Auburn,238,Vanderbilt,away,fbs,fbs,45,38,38,45,-7,7,history,63.110049150764894,61,12.168019881999587,29.040456533500386,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757298,166,New Mexico State,338,Kennesaw State,home,fbs,fbs,21,24,21,24,-3,-3,history,122.93129232873498,130,96.70342132574147,119.81610712198173,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757298,338,Kennesaw State,166,New Mexico State,away,fbs,fbs,21,24,24,21,3,-3,history,116.9067513056809,125,123.41827853928213,88.58206804598126,13,11,regular
2025,2025-12-13T23:59:59+00:00,401761645,324,Coastal Carolina,2247,Georgia State,home,fbs,fbs,40,27,40,27,13,13,history,100.92644528708709,109,128.4778243338778,118.0247057399456,12,11,regular
2025,2025-12-13T23:59:59+00:00,401761645,2247,Georgia State,324,Coastal Carolina,away,fbs,fbs,40,27,27,40,-13,13,history,83.28159830620176,88,117.65846679791571,128.7397061859606,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752899,275,Wisconsin,264,Washington,home,fbs,fbs,13,10,13,10,3,3,history,50.17040169416197,44,18.372939510171054,63.3944537010111,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752899,264,Washington,275,Wisconsin,away,fbs,fbs,13,10,10,13,-3,3,history,50.060716135052765,45,59.08634038773718,18.783096594505146,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754588,153,North Carolina,24,Stanford,home,fbs,fbs,20,15,20,15,5,5,history,76.62310055899374,79,88.46373153085086,95.31054243308691,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754588,24,Stanford,153,North Carolina,away,fbs,fbs,20,15,15,20,-5,5,history,67.25051983694725,67,94.39642549452084,87.92347240420806,12,11,regular
2025,2025-12-13T23:59:59+00:00,401761648,309,Louisiana,326,Texas State,home,fbs,fbs,42,39,42,39,3,3,history,84.21133039959719,89,83.89462293464193,108.38169238454564,12,11,regular
2025,2025-12-13T23:59:59+00:00,401761648,326,Texas State,309,Louisiana,away,fbs,fbs,42,39,39,42,-3,3,history,70.71381462520843,71,107.36499333356414,81.60571932483076,12,11,regular
2025,2025-12-13T23:59:59+00:00,401760406,23,San José State,2005,Air Force,home,fbs,fbs,16,26,16,26,-10,-10,history,81.94958993059396,86,98.03753571225809,117.11989843094368,12,11,regular
2025,2025-12-13T23:59:59+00:00,401760406,2005,Air Force,23,San José State,away,fbs,fbs,16,26,26,16,10,-10,history,85.82047298436319,91,117.206605472473,96.93122062960832,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754585,97,Louisville,25,California,home,fbs,fbs,26,29,26,29,-3,-3,history,66.44237963361769,66,83.245541435683,35.64274945618648,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754585,25,California,97,Louisville,away,fbs,fbs,26,29,29,26,3,-3,history,38.62841208368674,31,31.40154647957781,84.21927449058413,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754586,228,Clemson,52,Florida State,home,fbs,fbs,24,10,24,10,14,14,history,66.93727923204506,66,37.30842893016066,39.11378399438954,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754586,52,Florida State,228,Clemson,away,fbs,fbs,24,10,10,24,-14,14,history,29.18353231004482,22,33.01274791397944,36.45401144545644,12,11,regular
2025,2025-12-13T23:59:59+00:00,401754589,258,Virginia,154,Wake Forest,home,fbs,fbs,9,16,9,16,-7,-7,history,76.14739794227054,79,60.37448852927931,35.87616622784395,13,11,regular
2025,2025-12-13T23:59:59+00:00,401754589,154,Wake Forest,258,Virginia,away,fbs,fbs,9,16,16,9,7,-7,history,73.09179290060955,74,37.970086357345046,58.768247860115046,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752759,333,Alabama,99,LSU,home,fbs,fbs,20,9,20,9,11,11,history,25.310002764409006,18,25.42104299718917,11.707831156134814,13,11,regular
2025,2025-12-13T23:59:59+00:00,401752759,99,LSU,333,Alabama,away,fbs,fbs,20,9,9,20,-11,11,history,17.66702899403667,11,9.519545150816937,31.36447439357329,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752760,96,Kentucky,57,Florida,home,fbs,fbs,38,7,38,7,31,31,history,35.37648055380199,28,37.81998655819574,51.147996317271755,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752760,57,Florida,96,Kentucky,away,fbs,fbs,38,7,7,38,-31,31,history,64.80161740098299,64,50.933270638753136,43.38681123894856,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757166,87,Notre Dame,2426,Navy,home,fbs,fbs,49,10,49,10,39,39,history,56.07417594005979,52,70.55367861121866,4.327438110742786,12,11,regular
2025,2025-12-13T23:59:59+00:00,401757166,2426,Navy,87,Notre Dame,away,fbs,fbs,49,10,10,49,-39,39,history,14.779889466427559,9,3.878228172107181,73.26532409563391,12,11,regular
2025,2025-12-13T23:59:59+00:00,401760409,328,Utah State,2440,Nevada,home,fbs,fbs,51,14,51,14,37,37,history,99.49612439975854,106,116.75589843689198,73.79904668034897,12,11,regular
2025,2025-12-13T23:59:59+00:00,401760409,2440,Nevada,328,Utah State,away,fbs,fbs,51,14,14,51,-37,37,history,95.17765592472337,102,78.6649179178489,115.44346602083942,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752895,26,UCLA,158,Nebraska,home,fbs,fbs,21,28,21,28,-7,-7,history,52.63154873778184,48,48.868543334182654,87.93525019441658,12,11,regular
2025,2025-12-13T23:59:59+00:00,401752895,158,Nebraska,26,UCLA,away,fbs,fbs,21,28,28,21,7,-7,history,56.5970375931216,53,84.8745811834055,51.093958111686206,12,11,regular
2025,2025-12-13T23:59:59+00:00,401760407,36,Colorado State,2439,UNLV,home,fbs,fbs,10,42,10,42,-32,-32,history,68.3428947942837,68,72.36562868907075,120.625154215073,12,11,regular
2025,2025-12-13T23:59:59+00:00,401760407,2439,UNLV,36,Colorado State,away,fbs,fbs,10,42,42,10,32,-32,history,86.38442247860263,92,119.58803520544807,72.42895970569964,13,11,regular
